   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:37
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Azmiriganj	17651	7486	982	1710	449	136	127	2099	2226	12989	73.5879
Bahubal	31000	13011	2505	3160	1437	477	618	2037	2655	23245	74.9839
Madhabpur	56294	27202	3642	4712	2601	949	2230	3575	5805	44911	79.7794
Lakhai	25651	10425	2747	3542	525	72	107	1905	2012	19323	75.3304
Habiganj Sadar	53798	24121	4245	6161	2011	689	1705	3895	5600	42827	79.6070
Baniachhong	49134	19157	4790	5730	1665	107	1336	2854	4190	35639	72.5343
Chunarughat	54712	24101	3147	6356	2425	691	2683	3267	5950	42670	77.9902
Nabiganj	50426	19236	2012	7922	3830	1305	2442	2736	5178	39483	78.2989

 
