   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:51
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Sharasti	47375	16927	1861	10954	1572	656	406	3698	4104	36074	76.1456
Matlab (South)	42765	14797	2751	9881	775	766	486	2880	3366	32336	75.6132
Hajiganj	61708	24569	2168	13132	1843	912	582	4314	4896	47520	77.0078
Chandpur Sadar	72569	28383	3094	14964	2571	2657	1188	4911	6099	57768	79.6042
Kachua	78647	27400	4150	15516	2174	1473	1387	5489	6876	57589	73.2247
Faridganj	81716	32250	4959	14401	2070	2180	649	6455	7104	62964	77.0522
Hemchar	18998	7807	640	3478	536	414	235	1564	1799	14674	77.2397
Motlab (North)	57381	22320	3445	9102	1308	1604	280	6241	6521	44300	77.2033

 
