   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 13:03
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Langadu	15149	5108	1343	1922	591	2123	844	791	1635	12722	83.9791
Kawkhali	11983	4666	812	2174	517	1122	250	703	953	10244	85.4878
Rangamati Sadar	19858	7298	1526	2829	1594	2011	589	871	1460	16718	84.1877
Baghaichhari	11653	5672	808	1369	668	642	57	571	628	9787	83.9870
Barkal	7299	3106	388	1265	407	406	312	258	570	6142	84.1485
Naniarchar	9079	3667	472	1299	351	812	434	542	976	7577	83.4563
Jurachhari	4399	1905	272	561	245	319	218	137	355	3657	83.1325
Kaptai	11001	4018	1068	2059	251	882	112	704	816	9094	82.6652
Rajasthali	4700	1954	118	646	166	669	182	156	338	3891	82.7872
Belaichhari	4923	2379	164	704	164	420	21	253	274	4105	83.3841

 
