   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 13:00
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Fenchuganj	17796	6777	1693	2030	620	519	476	1583	2059	13698	76.9724
Gowainghat	51858	13579	3384	10634	2988	1895	1567	5920	7487	39967	77.0701
Jakiganj	34897	9789	3563	4961	2011	2295	1855	2388	4243	26862	76.9751
Jaintapur	29007	9400	2001	6687	1036	1031	820	1789	2609	22764	78.4776
Balaganj	49830	14166	4844	7820	1505	2590	1098	6049	7147	38072	76.4038
Golapganj	47190	15778	6749	3591	1590	2377	1195	5521	6716	36801	77.9847
Sylhet Sadar	94040	34365	8368	12159	1825	5826	2060	8301	10361	72904	77.5245
Biani Bazar	35049	11049	4139	3284	2061	905	1241	3211	4452	25890	73.8680
Kanaighat	46808	13993	4059	8929	1235	1615	2638	2054	4692	34523	73.7545
Biswanath	30197	10166	3566	2771	548	1246	691	4064	4755	23052	76.3387
Companiganj	27289	8723	1649	4759	889	1558	201	2844	3045	20623	75.5726
South Shurma	53180	18242	6072	7521	1425	2487	1288	4716	6004	41751	78.5088

 
