   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:58
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Digholia	92676	32247	17128	11655	2757	5747	2875	4352	7227	76761	82.8273
Dumuria	63955	24466	4241	10398	1370	3385	2673	5771	8444	52304	81.7825
Khulna Sadar	75617	26554	11285	9465	2234	3518	3865	3420	7285	60341	79.7982
Dacope	30847	14863	1214	3513	213	1780	628	2780	3408	24991	81.0160
Terokhada	25954	10108	2276	2694	1025	1456	948	1562	2510	20069	77.3253
Fultala	27366	8693	3210	4622	674	1090	1401	2088	3489	21778	79.5805
Batiaghata	38194	16100	2703	5143	1508	1487	1634	1702	3336	30277	79.2716
Paikgachha	57461	23830	1652	8191	1098	3077	1838	6184	8022	45870	79.8281
Rupsha	37566	14473	2662	4094	1394	2054	1899	3176	5075	29752	79.1993
Koyra	40452	20477	1500	3543	625	1513	1401	2726	4127	31785	78.5746

 
