   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:44
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Fenchuganj	16666	5323	1405	1737	730	493	526	1499	2025	11713	70.2808
Gowainghat	47886	13483	3375	9465	2673	979	1448	4828	6276	36251	75.7027
Jakiganj	33288	9729	4002	4793	2156	1434	1723	1849	3572	25686	77.1629
Jaintapur	26174	8388	1938	5762	1052	543	723	1464	2187	19870	75.9150
Balaganj	48532	13287	4135	7253	1804	2368	1049	5360	6409	35256	72.6449
Golapganj	44276	14772	6508	3512	1506	1312	1052	4582	5634	33244	75.0836
Sylhet Sadar	83582	28963	9743	9379	1800	3263	1622	5821	7443	60591	72.4929
Biani Bazar	34038	10146	3885	3352	2351	430	1193	2597	3790	23954	70.3743
Kanaighat	46842	13011	4033	8548	2661	812	2374	1582	3956	33021	70.4944
Biswanath	30287	10570	3541	2713	840	946	620	3764	4384	22994	75.9204
Companiganj	25431	8304	1746	4758	1059	824	157	2111	2268	18959	74.5507
South Shurma	47696	15306	4938	6766	1461	1735	1177	3950	5127	35333	74.0796

 
