   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:41
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Bochaganj	34066	14042	1338	4100	347	795	2140	4600	6740	27362	80.3206
Kaharole	34529	13198	522	4225	700	910	1991	5685	7676	27231	78.8641
Fulbari	36036	14967	1484	2222	542	1436	3652	4375	8027	28678	79.5815
Khanshama	39086	15936	605	5906	443	1084	2021	4686	6707	30681	78.4961
Dinajpur Sadar	96428	36933	6023	12272	1283	2439	8558	9047	17605	76555	79.3908
Hakimpur	19662	7912	1428	2139	362	546	2138	1137	3275	15662	79.6562
Birganj	68409	27815	1620	7632	475	3279	3878	9190	13068	53889	78.7747
Ghoraghat	25383	11894	1233	2171	683	647	1768	1836	3604	20232	79.7069
Birol	54880	23492	1522	5482	1099	1657	2975	7747	10722	43974	80.1276
Chirir Bandar	63590	28106	1603	6976	553	832	4309	8797	13106	51176	80.4781
Parbatipur	82163	32998	4278	9899	1019	1684	8137	9343	17480	67358	81.9809
Nawabganj	48838	21239	1427	6446	876	841	3947	3094	7041	37870	77.5421
Birampur	35971	15016	1422	2726	1270	935	4933	2844	7777	29146	81.0264

 
