   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:37
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Azmiriganj	17645	7454	983	1675	471	139	126	2101	2227	12949	73.3862
Bahubal	30903	12935	2497	3173	1443	483	592	2022	2614	23145	74.8956
Madhabpur	56115	26934	3634	4698	2608	945	2204	3564	5768	44587	79.4565
Lakhai	25599	10386	2753	3524	525	72	105	1902	2007	19267	75.2647
Habiganj Sadar	53653	24091	4211	6076	1981	688	1692	3874	5566	42613	79.4233
Baniachhong	49031	19124	4817	5692	1649	104	1332	2752	4084	35470	72.3420
Chunarughat	54637	23986	3204	6422	2430	669	2661	3258	5919	42630	78.0240
Nabiganj	50376	19089	1996	7872	3797	1307	2421	2722	5143	39204	77.8228

 
