   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 13:04
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Kazipur	56933	21953	4942	11272	1860	2313	1120	2630	3750	46090	80.9548
Rayganj	68748	29790	3718	12827	2552	1989	1791	2484	4275	55151	80.2220
Tarash	45656	21718	2036	6425	1273	1389	1678	1690	3368	36209	79.3083
Sirajganj Sadar	113471	43792	15887	22402	3109	2576	1718	2461	4179	91945	81.0295
Kamarkhand	29402	12113	2133	5016	975	1387	565	1167	1732	23356	79.4368
Chouhali	19199	6464	1469	3871	1160	1046	359	997	1356	15366	80.0354
Ullahpara	122082	54134	9549	22596	3522	2953	2863	4412	7275	100029	81.9359
Belkuchi	69389	31212	8488	10445	1627	1313	812	1630	2442	55527	80.0228
Shazadpur	113558	39819	8935	28796	5454	4062	1476	4208	5684	92750	81.6763

 
