   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:44
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Kutubdia	23257	7502	620	7689	463	718	280	668	948	17940	77.1381
Moheshkhali	53278	23707	1158	10255	1003	1229	2083	1814	3897	41249	77.4222
Coxs Bazar Sadar	73625	24652	5888	12584	2438	2664	2091	2603	4694	52920	71.8778
Ramu	42255	11693	1932	11122	2177	1001	2212	1971	4183	32108	75.9863
Chakaria	76122	28287	3745	19242	2182	2649	1444	3520	4964	61069	80.2252
Ukhiya	33920	15276	1277	7259	498	607	547	914	1461	26378	77.7653
Teknaf	44017	12947	2157	13459	464	794	1401	987	2388	32209	73.1740
Pekua	28591	7986	504	7809	428	313	464	1043	1507	18547	64.8701

 
