   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 13:02
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Fenchuganj	17982	7015	1680	2059	637	554	495	1628	2123	14068	78.2338
Gowainghat	52254	13949	3515	10916	3169	2086	1575	6020	7595	41230	78.9031
Jakiganj	35262	10034	3427	5041	2041	2718	1869	2451	4320	27581	78.2173
Jaintapur	29528	9563	1964	6865	977	1100	834	1823	2657	23126	78.3189
Balaganj	50121	14534	5065	7980	1466	2865	1120	6191	7311	39221	78.2526
Golapganj	47456	16131	6868	3588	1555	2438	1203	5434	6637	37217	78.4242
Sylhet Sadar	94456	34667	8412	12224	1812	5929	2109	8493	10602	73646	77.9686
Biani Bazar	35190	11111	4226	3331	2058	956	1236	3261	4497	26179	74.3933
Kanaighat	47011	14628	4083	9016	1223	1710	2704	2141	4845	35505	75.5249
Biswanath	30435	10283	3605	2952	592	1336	711	4199	4910	23678	77.7986
Companiganj	27536	8886	1580	4692	853	1687	210	2955	3165	20863	75.7663
South Shurma	54055	18879	6359	7475	1410	2625	1311	4853	6164	42912	79.3858

 
