   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:27
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Bochaganj	33179	13488	1121	3676	269	666	1490	4501	5991	25211	75.9848
Kaharole	33235	13288	553	4245	448	464	1364	5145	6509	25507	76.7474
Fulbari	35343	15338	1373	2061	494	804	2739	4250	6989	27059	76.5611
Khanshama	36282	15707	452	5253	411	993	1480	4490	5970	28786	79.3396
Dinajpur Sadar	93676	36854	5957	11794	1149	2044	6182	8056	14238	72036	76.8991
Hakimpur	18743	8257	1138	1857	256	435	1478	1098	2576	14519	77.4636
Birganj	64090	28687	1452	6703	491	1088	2851	7835	10686	49107	76.6219
Ghoraghat	24535	12256	1240	1624	619	308	1374	1635	3009	19056	77.6686
Birol	54052	25514	1423	4171	679	1073	2236	6514	8750	41610	76.9814
Chirir Bandar	60651	28863	1085	5212	520	1009	5297	8392	13689	50378	83.0621
Parbatipur	78389	30345	3478	13114	763	1276	4468	8986	13454	62430	79.6413
Nawabganj	47241	21958	1063	5107	888	408	2871	2623	5494	34918	73.9146
Birampur	34902	15115	1293	2323	1196	692	3645	2698	6343	26962	77.2506

 
