   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:40
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Senbag	50765	18567	4269	7667	1464	388	486	3982	4468	36823	72.5362
Begumganj	100782	38921	6691	16852	3672	758	784	8354	9138	76032	75.4420
Companiganj	45257	15978	3271	6703	2103	623	882	2696	3578	32256	71.2730
Sudharam (Sadar)	84833	28614	8320	16889	1850	1556	1055	6551	7606	64835	76.4266
Hatiya	60136	21230	2611	14892	936	220	1922	1539	3461	43350	72.0866
Chatkhil	42634	15888	2200	5656	1661	833	286	3090	3376	29614	69.4610
Subarna Char	34223	10667	4036	5681	473	1104	872	2436	3308	25269	73.8363
Sonaimuri	57798	24387	4327	7810	1969	498	317	5094	5411	44402	76.8227
Kabirhat	28734	10485	1881	4138	796	288	204	2540	2744	20332	70.7594

 
