   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:32
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Sharasti	44430	14762	1368	9130	1502	201	318	3020	3338	30301	68.1994
Matlab (South)	41274	12995	2129	10084	636	350	342	2449	2791	28985	70.2258
Hajiganj	57920	21780	1925	11472	1528	498	400	3238	3638	40841	70.5128
Chandpur Sadar	66541	25004	2109	13191	1495	1044	760	4169	4929	47772	71.7933
Kachua	73456	25449	3167	14158	1319	711	958	4392	5350	50154	68.2776
Faridganj	77779	30301	3789	12743	1551	913	459	5299	5758	55055	70.7839
Hemchar	18047	7093	506	2990	551	342	106	1499	1605	13087	72.5162
Motlab (North)	55570	19779	2435	8795	1139	415	223	6196	6419	38982	70.1494

 
