   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:53
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Fenchuganj	17273	5890	1458	2074	772	577	563	1712	2275	13046	75.5283
Gowainghat	49782	13107	3168	10068	2915	1436	1561	5634	7195	37889	76.1098
Jakiganj	34459	9876	3542	4833	2226	1878	1849	2207	4056	26411	76.6447
Jaintapur	27653	9000	2014	6307	1228	936	892	1811	2703	22188	80.2372
Balaganj	50102	14063	4679	7833	1869	2514	1147	5974	7121	38079	76.0030
Golapganj	46485	15384	6792	3737	1711	1947	1188	5191	6379	35950	77.3368
Sylhet Sadar	90488	31581	8788	10621	1889	5330	1934	7924	9858	68067	75.2221
Biani Bazar	35152	10785	4136	3362	2313	647	1322	3104	4426	25669	73.0229
Kanaighat	48007	13713	4179	8944	2443	1256	2614	1901	4515	35050	73.0102
Biswanath	31299	10619	3709	3185	965	1183	784	4405	5189	24850	79.3955
Companiganj	25987	8176	1591	4575	1176	1254	193	2674	2867	19639	75.5724
South Shurma	52165	17263	5619	7476	1557	2451	1274	4557	5831	40197	77.0574

 
