   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:38
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Dighinala	15875	5679	1121	2880	997	136	537	783	1320	12133	76.4283
Khagrachhari Sadar	16994	6980	676	2855	381	646	511	755	1266	12804	75.3442
Mahalchhari	8438	3341	216	1107	194	259	329	347	676	5793	68.6537
Panchhari	9922	5531	174	861	159	316	235	271	506	7547	76.0633
Ramgarh	11127	4219	400	1380	450	303	203	320	523	7275	65.3815
Manikchhari	9493	2730	298	2229	420	304	227	907	1134	7115	74.9500
Matiranga	22100	8806	1010	4290	574	565	980	1373	2353	17598	79.6290
Lakshmichhari	5050	2394	105	438	251	22	78	278	356	3566	70.6139

 
