   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 13:02
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Durgapur	44408	17532	6249	4786	398	1403	530	6235	6765	37133	83.6178
Poba (Sadar)	74630	18822	7865	15697	1039	4030	904	13630	14534	61987	83.0591
Mohanpur	42597	16094	3412	8215	625	1903	886	3871	4757	35006	82.1795
Puthiya	48952	18066	6303	6637	524	1768	357	7465	7822	41120	84.0007
Bagmara	88312	40808	6965	12305	1452	2603	2553	6774	9327	73460	83.1824
Charghat	48961	18083	6134	6436	916	2050	481	5995	6476	40095	81.8917
Boalia	102271	32300	28522	15380	669	1777	576	5884	6460	85108	83.2181
Tanore	44785	18321	2894	4699	478	2588	1269	6233	7502	36482	81.4603
Godagari	70986	22781	5000	12034	1646	1894	2224	12800	15024	58379	82.2402
Bagha	42290	13214	5644	8073	481	1334	324	5104	5428	34174	80.8087

 
