   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:37
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Bagerhat Sadar	52746	21892	3972	9420	2068	1693	2419	4177	6596	45641	86.5298
Fakirhat	29994	11945	2396	4884	2261	559	750	3101	3851	25896	86.3373
Sarankhola	20310	7315	1098	4472	834	267	1415	706	2121	16107	79.3058
Morralganj	63454	27515	3045	9324	2873	689	3345	3014	6359	49805	78.4899
Kachua	19722	7562	1433	2676	1025	1166	1184	1333	2517	16379	83.0494
Mollahat	25263	10104	1619	3574	1444	326	822	1753	2575	19642	77.7501
Rampal	32889	15564	2314	2868	1050	994	1651	2170	3821	26611	80.9116
Chitalmari	25519	8769	1724	4575	723	532	688	1516	2204	18527	72.6008
Mongla	25824	11708	2309	3256	403	562	1632	1421	3053	21291	82.4466

 
