   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:57
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Kazipur	56584	21235	4566	11805	1715	1359	1118	2491	3609	44289	78.2712
Rayganj	68138	30014	3520	13100	2180	971	1782	2284	4066	53851	79.0323
Tarash	44671	21737	2014	6484	990	665	1632	1392	3024	34914	78.1581
Sirajganj Sadar	111298	40750	14996	22137	2566	1054	1685	2223	3908	85411	76.7408
Kamarkhand	28590	11779	2103	5136	817	950	559	1030	1589	22374	78.2581
Chouhali	19080	6767	1578	4039	979	731	306	722	1028	15122	79.2558
Ullahpara	119063	49738	8503	22159	2390	2126	2783	4053	6836	91752	77.0617
Belkuchi	68315	31278	8451	9696	1271	671	819	1438	2257	53624	78.4952
Shazadpur	110819	37589	8363	29449	4176	1584	1400	3935	5335	86496	78.0516

 
