   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:57
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Barisal Sadar	81978	30545	6947	13662	1451	3631	1517	3411	4928	61164	74.6103
Uzirpur	45920	19054	2246	5861	1125	2842	734	3657	4391	35519	77.3497
Bakerganj	63906	23934	3683	10314	2472	1807	1659	5445	7104	49314	77.1665
Babuganj	26165	10554	1277	3470	696	1206	607	1627	2234	19437	74.2863
Mehendiganj	49416	16237	4131	9013	1745	1763	2384	1652	4036	36925	74.7228
Gournadi	35543	14601	1870	5037	849	1422	441	3630	4071	27850	78.3558
Muladi	30452	9319	1988	6425	1249	719	476	1328	1804	21504	70.6161
Hizla	24853	7208	2072	7047	942	449	694	594	1288	19006	76.4737
Agailjhara	27928	11815	1527	2669	760	1191	393	3238	3631	21593	77.3167
Banaripara	28794	11216	1275	3055	1298	2130	529	1994	2523	21497	74.6579

 
