   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:48
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Kutubdia	22058	6617	581	7665	344	565	248	643	891	16663	75.5418
Moheshkhali	53811	23978	1163	10555	1259	1361	2160	1859	4019	42335	78.6735
Coxs Bazar Sadar	75669	25213	6358	13066	2285	2682	2127	2744	4871	54475	71.9912
Ramu	42747	11789	1921	11392	2124	1099	2299	2043	4342	32667	76.4194
Chakaria	77663	28015	3628	19162	2320	3007	1519	3670	5189	61321	78.9578
Ukhiya	34360	15524	1279	7642	486	661	581	936	1517	27109	78.8970
Teknaf	45046	13338	2180	13625	451	809	1434	1006	2440	32843	72.9099
Pekua	29026	8246	515	7904	412	391	502	978	1480	18948	65.2794

 
