   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:51
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Azmiriganj	20089	9072	1060	1934	233	166	218	2408	2626	15091	75.1207
Bahubal	33389	14647	2575	3746	1057	597	1037	2377	3414	26036	77.9778
Madhabpur	62550	29793	3907	4879	1722	1006	2613	4156	6769	48076	76.8601
Lakhai	28119	12117	1908	3144	418	386	370	2288	2658	20631	73.3703
Habiganj Sadar	59367	24004	4274	8238	2444	1422	2404	5364	7768	48150	81.1057
Baniachhong	56682	22628	4205	7242	1197	320	1673	3478	5151	40743	71.8800
Chunarughat	60236	26530	4105	7276	2259	572	3206	3559	6765	47507	78.8681
Nabiganj	58712	22943	3057	7974	3267	2047	3030	3543	6573	45861	78.1118

 
