   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:33
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Senbag	49828	17986	4309	7254	1343	323	457	3823	4280	35495	71.2350
Begumganj	97467	38149	6160	15184	3129	613	676	7664	8340	71575	73.4351
Companiganj	43968	15420	3019	7067	1964	588	640	2462	3102	31160	70.8697
Sudharam (Sadar)	83070	26052	7249	16066	1652	1201	959	5759	6718	58938	70.9498
Hatiya	59069	20286	2219	14370	801	23	1526	1539	3065	40764	69.0108
Chatkhil	41776	15181	2083	5687	1416	622	220	2601	2821	27810	66.5693
Subarna Char	31234	9793	3914	5738	508	634	769	2172	2941	23528	75.3282
Sonaimuri	56626	23301	4046	6878	1860	278	268	4521	4789	41152	72.6733
Kabirhat	28280	10306	1757	3783	704	241	193	2158	2351	19142	67.6874

 
