   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:47
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Katiadi	57866	21252	3907	10386	2498	2719	1623	4736	6359	47121	81.4312
Bhariab Bazar	52547	22351	3972	8010	1955	2391	810	3951	4761	43440	82.6688
Austagram	28392	10865	1995	4595	1786	785	363	2704	3067	23093	81.3363
Kishoreganj Sadar	69084	32178	4522	8859	1900	3048	2691	4248	6939	57446	83.1538
Hossainpur	37256	17232	1810	4718	1581	1882	539	2807	3346	30569	82.0512
Nikli	26875	12119	1673	2617	2019	1048	208	2798	3006	22482	83.6540
Bazitpur	44675	20796	3604	4437	1474	1871	1334	3118	4452	36634	82.0011
Pakundia	41825	18654	2881	5124	1548	2020	1842	2252	4094	34321	82.0586
Itna	33129	15834	2207	3114	1293	894	855	2318	3173	26515	80.0356
Kuliarchar	33508	14727	1828	4135	1305	2090	1230	2360	3590	27675	82.5922
Tarail	29645	14059	2040	2793	1181	1416	852	2127	2979	24468	82.5367
Karimganj	53378	24641	3051	6453	2152	2847	1324	3660	4984	44128	82.6708
Mithamoin	23420	10876	1588	2296	920	389	852	1628	2480	18549	79.2015

 
