   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:53
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Durgapur	44860	17726	5365	5044	405	1760	585	6648	7233	37533	83.6670
Poba (Sadar)	74170	19751	6861	15136	1072	3519	941	14380	15321	61660	83.1333
Mohanpur	43013	16912	2755	8027	646	1793	997	4422	5419	35552	82.6541
Puthiya	48890	18182	5453	7017	490	1174	392	8082	8474	40790	83.4322
Bagmara	98881	41108	8180	13555	2553	3656	3631	9850	13481	82533	83.4670
Charghat	49694	18814	5630	7031	1093	1678	538	6243	6781	41027	82.5593
Boalia	102477	38106	24797	15356	910	1640	600	5648	6248	87057	84.9527
Tanore	44661	17960	2506	5152	612	2692	1424	6840	8264	37186	83.2628
Godagari	70960	22503	5109	12436	1670	1427	2632	13984	16616	59761	84.2179
Bagha	43934	14129	4539	8950	387	1188	343	6811	7154	36347	82.7309

 
