   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:49
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Bagerhat Sadar	53659	21622	4138	9431	1754	2241	2536	4647	7183	46369	86.4142
Fakirhat	30452	11505	2366	4350	2502	964	712	2822	3534	25221	82.8221
Sarankhola	21303	7595	1636	4883	993	394	1338	706	2044	17545	82.3593
Morralganj	66148	29101	4112	10822	2786	1156	3198	3131	6329	54306	82.0977
Kachua	20081	7846	1543	2980	858	1155	1185	1462	2647	17029	84.8016
Mollahat	26772	10032	1956	3576	1217	478	883	1988	2871	20130	75.1905
Rampal	33352	15518	2567	2660	1002	952	1749	2530	4279	26978	80.8887
Chitalmari	27044	9567	2129	5045	571	864	749	1795	2544	20720	76.6159
Mongla	26659	11683	2586	3251	654	721	1625	1542	3167	22062	82.7563

 
