   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:57
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Fenchuganj	17636	6186	1552	1874	582	490	472	1544	2016	12700	72.0118
Gowainghat	51180	13267	3301	10385	2944	1724	1548	5891	7439	39060	76.3189
Jakiganj	34652	9621	3384	4809	1991	2084	1832	2308	4140	26029	75.1154
Jaintapur	28637	9191	2037	6487	1077	988	814	1759	2573	22353	78.0564
Balaganj	49530	13833	4684	7628	1562	2383	1101	5925	7026	37116	74.9364
Golapganj	46685	15492	6656	3640	1597	2110	1176	5194	6370	35865	76.8234
Sylhet Sadar	92816	33286	8214	11757	1841	5690	1980	8005	9985	70773	76.2509
Biani Bazar	34836	10820	4121	3250	2080	768	1226	3112	4338	25377	72.8471
Kanaighat	46531	13557	4032	8810	1686	1546	2565	1945	4510	34141	73.3726
Biswanath	29904	10013	3493	2625	489	1125	672	3926	4598	22343	74.7158
Companiganj	27178	8646	1669	4687	945	1423	195	2752	2947	20317	74.7553
South Shurma	52619	17607	5917	7295	1413	2527	1293	4618	5911	40670	77.2915

 
