   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:34
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Durgapur	42547	17271	3602	5040	427	949	494	5677	6171	33460	78.6424
Poba (Sadar)	68605	19102	5585	15680	1023	2117	794	12364	13158	56665	82.5960
Mohanpur	40433	17369	2135	7352	623	811	788	3966	4754	33044	81.7253
Puthiya	47905	18188	3860	5891	506	1036	276	7671	7947	37428	78.1296
Bagmara	94591	41619	6475	13877	2046	2258	2634	8966	11600	77875	82.3281
Charghat	47217	18887	3375	8000	958	584	388	5968	6356	38160	80.8183
Boalia	99036	35939	29326	9846	460	475	408	3612	4020	80066	80.8453
Tanore	43772	18241	2253	5192	576	1529	1172	6112	7284	35075	80.1311
Godagari	66178	18978	5194	12069	1190	1213	2159	11651	13810	52454	79.2620
Bagha	41796	13882	3532	9110	537	1105	286	6218	6504	34670	82.9505

 
