   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 13:01
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Adarsho Sadar	112155	36164	11140	20165	4389	4921	3325	6811	10136	86915	77.4954
Chouddagram	86898	33211	4635	17780	3590	2175	904	7334	8238	69629	80.1273
Barura	86725	31986	4344	16302	3110	2977	2079	5644	7723	66442	76.6123
Laksham	55270	22529	3123	9302	807	1032	529	4710	5239	42032	76.0485
Burichong	65978	24462	5550	8461	2854	3804	2109	4649	6758	51889	78.6459
Brahmanpara	40544	15475	2577	6162	1642	1787	639	4290	4929	32572	80.3374
Homna	40165	12622	3464	8360	2163	749	371	2729	3100	30458	75.8322
Muradnagar	112652	39254	8635	19296	4329	4244	963	9048	10011	85769	76.1362
Debidwar	90661	37075	6035	14763	3439	2137	1434	7349	8783	72232	79.6726
Daudkandi	72432	23463	5334	13060	3632	1944	1228	7628	8856	56289	77.7129
Chandina	75657	28554	4315	13403	2380	1262	2657	4478	7135	57049	75.4048
Nangolkot	74671	23166	5121	13637	1612	2383	281	7258	7539	53458	71.5914
Meghna	22217	6973	1451	5529	634	474	129	2331	2460	17521	78.8630
Titash	38150	10698	3538	7987	1956	1205	467	4314	4781	30165	79.0695
Comilla Sadar South	81953	33984	4128	11575	1738	1729	1542	5289	6831	59985	73.1944
Monohargonj	48653	18627	3745	7648	1091	1290	449	4540	4989	37390	76.8503

 
