   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:56
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Jhikarghachha	68546	20761	6523	13658	2113	1730	2597	7227	9824	54609	79.6677
Jessore Sadar	147618	45675	13524	29562	5547	6956	5543	11203	16746	118010	79.9428
Sarsa	77419	24700	6605	18284	1498	2571	2169	5611	7780	61438	79.3578
Keshobpur	58278	19764	3034	13562	1281	2290	2718	4558	7276	47207	81.0031
Bagherpara	46734	17930	2935	6884	2128	3335	1376	4168	5544	38756	82.9289
Monirampur	95206	28716	4340	25965	2556	2885	5769	7723	13492	77954	81.8793
Abhaynagar	54237	16956	4636	11371	1266	1914	2257	4753	7010	43153	79.5638
Chowgachha	53224	17863	4748	9748	1499	1824	1877	3936	5813	41495	77.9629

 
