   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:39
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Senbag	50564	18304	4205	7509	1446	321	475	3964	4439	36224	71.6399
Begumganj	100209	38457	6442	16536	3506	740	758	8221	8979	74660	74.5043
Companiganj	45030	15746	3126	6664	2078	576	820	2654	3474	31664	70.3176
Sudharam (Sadar)	84248	28365	8543	16589	1820	1467	1040	6503	7543	64327	76.3543
Hatiya	59828	20843	2512	15083	905	139	1839	1540	3379	42861	71.6404
Chatkhil	42428	15762	2157	5588	1628	788	278	3000	3278	29201	68.8248
Subarna Char	34158	10663	4010	5789	454	1029	846	2393	3239	25184	73.7280
Sonaimuri	57469	24064	4244	7677	1944	474	310	4976	5286	43689	76.0219
Kabirhat	28560	10329	1800	4059	758	265	201	2457	2658	19869	69.5693

 
