   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:37
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Senbag	50132	18364	4176	7392	1408	308	484	3987	4471	36119	72.0478
Begumganj	98892	38074	6201	15985	3314	715	735	8058	8793	73082	73.9008
Companiganj	44584	15519	3002	6419	2034	570	775	2614	3389	30933	69.3814
Sudharam (Sadar)	83967	28121	8263	16697	1709	1409	982	6272	7254	63453	75.5690
Hatiya	59506	20783	2337	15155	857	42	1700	1535	3235	42409	71.2684
Chatkhil	42085	15607	2123	5564	1556	751	260	2895	3155	28756	68.3284
Subarna Char	31486	10041	3916	5359	524	831	818	2287	3105	23776	75.5129
Sonaimuri	57141	23644	4082	7274	1925	427	305	4809	5114	42466	74.3179
Kabirhat	28451	10337	1751	3853	702	245	199	2347	2546	19434	68.3069

 
