   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:47
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Azmiriganj	19549	8604	895	1692	217	82	208	2272	2480	13970	71.4615
Bahubal	32877	14043	2407	3499	1061	389	982	2271	3253	24652	74.9825
Madhabpur	60712	28141	3570	4638	1892	866	2478	3920	6398	45505	74.9522
Lakhai	27244	11091	1775	2984	350	248	320	2076	2396	18844	69.1675
Habiganj Sadar	57788	23522	4080	7406	2280	1036	2299	5029	7328	45652	78.9991
Baniachhong	55193	20538	3797	5955	1095	217	1531	3059	4590	36192	65.5735
Chunarughat	58580	25253	3920	6448	2251	616	3184	3455	6639	45127	77.0348
Nabiganj	56847	20444	2310	7348	3202	1779	2837	3307	6144	41227	72.5227

 
