   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:59
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Bagerhat Sadar	54036	21340	4158	8659	1585	2584	2434	4742	7176	45502	84.2068
Fakirhat	29767	11951	2777	3844	1230	1145	624	2655	3279	24226	81.3854
Sarankhola	21895	7956	1459	4901	965	654	1323	708	2031	17966	82.0553
Morralganj	64072	27810	3778	10579	2508	1708	2821	2847	5668	52051	81.2383
Kachua	20019	7945	1516	2783	739	1126	1110	1331	2441	16550	82.6715
Mollahat	27008	10565	1955	3387	1254	688	873	2242	3115	20964	77.6214
Rampal	33552	15106	2593	2903	1078	1083	1734	2641	4375	27138	80.8834
Chitalmari	27282	10036	2228	5138	501	1135	650	1589	2239	21277	77.9892
Mongla	26336	11245	2340	3206	1082	969	1671	1494	3165	22007	83.5624

 
