   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:55
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Senbag	52881	20033	4325	8429	1348	901	525	4170	4695	39731	75.1328
Begumganj	106893	39154	7970	18577	4354	1420	910	9185	10095	81570	76.3100
Companiganj	48237	16234	3428	6754	1854	835	913	2683	3596	32701	67.7924
Sudharam (Sadar)	87088	27887	8401	17272	2156	2451	1023	6496	7519	65686	75.4249
Hatiya	71116	26841	3567	18269	979	387	2032	1513	3545	53588	75.3529
Chatkhil	44621	16511	2459	5970	1816	1237	312	3611	3923	31916	71.5269
Subarna Char	50950	16728	4923	9651	788	2222	1171	2868	4039	38351	75.2718
Sonaimuri	63360	25489	4812	9145	1943	541	326	5993	6319	48249	76.1506
Kabirhat	35039	12918	2447	6721	828	753	185	2976	3161	26828	76.5661

 
