   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:32
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Fenchuganj	13907	4931	1327	1728	621	316	274	1041	1315	10238	73.6176
Gowainghat	44607	12683	3639	8096	2369	407	1079	3527	4606	31800	71.2893
Jakiganj	30970	8679	3751	4144	1921	609	1194	1229	2423	21527	69.5092
Jaintapur	24140	7249	2234	4561	959	263	512	944	1456	16722	69.2709
Balaganj	46563	13460	4092	7232	1633	1167	452	3431	3883	31467	67.5794
Golapganj	41427	13711	5632	3815	1239	931	663	3043	3706	29034	70.0847
Sylhet Sadar	78979	29719	9734	9550	1473	2027	802	4050	4852	57355	72.6206
Biani Bazar	30634	8669	3675	3339	2563	300	765	1540	2305	20851	68.0649
Kanaighat	43469	11750	4267	6945	2988	565	1807	948	2755	29270	67.3353
Biswanath	29613	11130	2500	2788	836	591	215	2507	2722	20567	69.4526
Companiganj	24907	8087	2628	4365	767	427	80	1292	1372	17646	70.8476
South Shurma	46161	16539	4877	6559	1246	1126	575	2961	3536	33883	73.4018

 
