   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:58
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Atghoria	34763	14005	1822	4966	1187	1494	479	1985	2464	25938	74.6138
Pabna Sadar	133259	41110	10259	29895	5154	4042	5325	7235	12560	103020	77.3081
Chatmohor	73253	29972	4935	7295	3143	1824	989	6967	7956	55125	75.2529
Ishwardi	70690	23009	8808	11740	1892	3374	811	5078	5889	54712	77.3971
Faridpur	27520	9198	1723	6354	940	980	895	1517	2412	21607	78.5138
Sujanagar	61612	19898	3329	11516	4812	2149	641	4927	5568	47272	76.7253
Santhia	91204	35322	5063	21928	2960	2104	1456	5024	6480	73857	80.9800
Bera	56564	24336	3299	9823	1997	1900	799	2816	3615	44970	79.5029
Bhangoora	29021	13002	2735	2559	1158	685	981	1439	2420	22559	77.7334

 
