   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:19
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Sharasti	42573	13498	688	8478	1405	187	227	2235	2462	26718	62.7581
Matlab (South)	40104	11333	1190	8378	481	91	237	2311	2548	24021	59.8968
Hajiganj	55784	20214	1644	9394	1408	516	310	2839	3149	36325	65.1172
Chandpur Sadar	63866	23074	1277	9987	1325	479	631	4065	4696	40838	63.9433
Kachua	71622	23797	2258	12168	1190	475	649	3899	4548	44436	62.0424
Faridganj	76101	26646	2281	10476	1187	618	299	4900	5199	46407	60.9808
Hemchar	18258	6736	334	2609	447	179	65	1556	1621	11926	65.3193
Motlab (North)	54725	18881	1721	6901	845	293	155	5798	5953	34594	63.2143

 
