   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:34
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Adarsho Sadar	101478	35717	11102	19953	2778	2844	1513	5204	6717	79111	77.9588
Chouddagram	81134	29063	3148	15841	1809	1512	389	5989	6378	57751	71.1798
Barura	77457	32054	3597	14115	1888	1147	984	4633	5617	58418	75.4199
Laksham	59133	23989	3031	10642	553	744	286	3846	4132	43091	72.8713
Burichong	54789	21924	3843	7410	1762	1091	716	4022	4738	40768	74.4091
Brahmanpara	37279	12463	2096	5586	1361	1110	430	3264	3694	26310	70.5759
Homna	36254	11160	2786	7439	2264	576	228	2359	2587	26812	73.9560
Muradnagar	102563	37339	8104	16161	4083	896	742	7683	8425	75008	73.1336
Debidwar	86340	33875	5732	13078	2608	1107	760	5802	6562	62962	72.9233
Daudkandi	65235	21021	4549	12351	2898	1479	446	5628	6074	48372	74.1504
Chandina	70417	26913	3672	12906	2035	628	1671	3736	5407	51561	73.2224
Nangolkot	69653	19663	5603	13599	1607	1202	231	6330	6561	48235	69.2504
Meghna	19632	5666	1014	4474	629	179	84	1702	1786	13748	70.0285
Titash	34440	8907	2827	6680	1245	664	271	2923	3194	23517	68.2840
Comilla Sadar South	73541	30005	3346	11644	1449	862	793	5134	5927	53233	72.3855
Monohargonj	43148	16432	2907	6254	716	387	267	3341	3608	30304	70.2327

 
