   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 13:02
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Bagerhat Sadar	54198	21131	4109	8645	1581	2661	2427	4814	7241	45368	83.7079
Fakirhat	29851	11763	2627	3996	1216	1361	629	2694	3323	24286	81.3574
Sarankhola	22043	8149	1447	4773	960	682	1378	749	2127	18138	82.2846
Morralganj	64263	28014	3775	10725	2562	1804	2857	2904	5761	52641	81.9149
Kachua	20082	7954	1542	2819	740	1148	1110	1335	2445	16648	82.9001
Mollahat	27165	10787	1934	3390	1287	737	880	2315	3195	21330	78.5202
Rampal	33662	15081	2573	2903	1082	1129	1746	2678	4424	27192	80.7795
Chitalmari	27390	10222	2235	5173	498	1226	652	1627	2279	21633	78.9814
Mongla	26491	11268	2336	3324	1219	973	1757	1503	3260	22380	84.4815

 
