   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 13:03
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Azmiriganj	20315	9532	1226	1989	199	356	216	2554	2770	16072	79.1140
Bahubal	35553	15823	2593	4284	976	1315	1104	2571	3675	28666	80.6289
Madhabpur	64056	31644	3711	4844	1177	1806	2424	4381	6805	49987	78.0364
Lakhai	29148	12963	2080	3342	508	1204	469	2722	3191	23288	79.8957
Habiganj Sadar	62549	24698	4574	8529	2467	2350	2467	5858	8325	50943	81.4449
Baniachhong	57465	24061	4252	9139	1111	1485	1892	4401	6293	46341	80.6421
Chunarughat	62002	27610	4360	8239	1904	999	3108	3664	6772	49884	80.4555
Nabiganj	59715	23582	3005	7974	3026	2387	3167	3961	7128	47102	78.8780

 
