   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:59
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Jhikarghachha	69083	20578	6647	13779	2161	1945	2590	7487	10077	55187	79.8851
Jessore Sadar	150009	45761	14290	30224	5701	7567	5578	11470	17048	120591	80.3892
Sarsa	77644	24560	6847	18451	1629	2868	2176	5791	7967	62322	80.2663
Keshobpur	58639	19842	3061	13812	1307	2390	2713	4632	7345	47757	81.4424
Bagherpara	47060	17636	2930	7055	2254	3660	1353	4215	5568	39103	83.0918
Monirampur	95842	29302	4527	25653	2702	3080	5750	7790	13540	78804	82.2228
Abhaynagar	54399	17362	4839	11636	1376	2268	2311	4861	7172	44653	82.0842
Chowgachha	53373	18137	4843	9774	1416	1930	1868	3948	5816	41916	78.5341

 
