   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:45
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Katiadi	57662	21924	3882	10232	2499	2463	1583	4587	6170	47170	81.8043
Bhariab Bazar	52438	21945	4738	7846	1910	2285	796	3756	4552	43276	82.5279
Austagram	27130	10390	2080	4285	1715	670	344	2605	2949	22089	81.4191
Kishoreganj Sadar	68743	32178	4556	8695	1826	2882	2655	4154	6809	56946	82.8390
Hossainpur	37075	17245	1794	4719	1552	1747	534	2765	3299	30356	81.8773
Nikli	26824	12295	1605	2673	2014	973	211	2716	2927	22487	83.8316
Bazitpur	44422	20888	3807	4237	1427	1728	1321	3033	4354	36441	82.0337
Pakundia	41777	18578	2905	4958	1496	1950	1834	2193	4027	33914	81.1786
Itna	32971	16071	2363	3116	1327	903	859	2254	3113	26893	81.5656
Kuliarchar	33429	14805	1878	4130	1315	1971	1213	2317	3530	27629	82.6498
Tarail	29554	13915	2242	2564	1135	1268	828	2032	2860	23984	81.1531
Karimganj	52652	24247	2894	6397	2202	2688	1309	3590	4899	43327	82.2894
Mithamoin	23312	10815	1556	2282	930	373	827	1562	2389	18345	78.6934

 
