   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 13:04
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Katiadi	59993	22445	3814	9355	2760	3335	1695	5335	7030	48739	81.2411
Bhariab Bazar	56003	22084	2680	8769	2225	3555	920	5233	6153	45466	81.1849
Austagram	29455	10724	1974	4954	1130	1264	412	3329	3741	23787	80.7571
Kishoreganj Sadar	71784	30766	4474	9679	2671	4325	2620	4877	7497	59412	82.7650
Hossainpur	37897	14586	2652	5528	1661	2371	508	2541	3049	29847	78.7582
Nikli	26807	11168	1591	2862	1410	1632	206	3249	3455	22118	82.5083
Bazitpur	44612	20470	3526	4511	1035	1844	1179	3058	4237	35623	79.8507
Pakundia	44053	18591	3101	5301	1676	2438	1746	2447	4193	35300	80.1308
Itna	32683	16172	2266	2448	587	1442	772	2852	3624	26539	81.2012
Kuliarchar	33656	13458	1364	4374	1294	2413	1351	2618	3969	26872	79.8431
Tarail	29172	13252	1972	2656	981	1651	723	2084	2807	23319	79.9362
Karimganj	53620	23230	3161	5959	1811	3316	1360	3949	5309	42786	79.7949
Mithamoin	23834	9729	1534	2438	935	1035	863	1983	2846	18517	77.6915

 
