   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:40
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Azmiriganj	18108	7965	1026	1809	367	125	170	2230	2400	13692	75.6130
Bahubal	31927	13810	2604	3309	1396	423	901	2161	3062	24604	77.0633
Madhabpur	57752	28147	3982	4881	2534	988	2382	3811	6193	46725	80.9063
Lakhai	26424	10190	2024	2979	404	195	164	2003	2167	17959	67.9647
Habiganj Sadar	55496	24184	4436	6655	2251	837	1995	4398	6393	44756	80.6473
Baniachhong	50927	20217	4854	6204	1571	144	1470	2735	4205	37195	73.0359
Chunarughat	56274	24730	3535	6489	2366	802	2904	3534	6438	44360	78.8286
Nabiganj	51879	19840	2101	8057	3906	1413	2678	2984	5662	40979	78.9896

 
