   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:50
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Bagerhat Sadar	53881	21707	4139	9438	1745	2340	2541	4703	7244	46613	86.5110
Fakirhat	30534	11562	2379	4378	2516	997	721	2838	3559	25391	83.1565
Sarankhola	21378	7529	1643	4934	974	427	1330	712	2042	17549	82.0891
Morralganj	65790	29222	4034	10981	2750	989	3194	3146	6340	54316	82.5597
Kachua	20117	7825	1525	2990	849	1156	1194	1480	2674	17019	84.6001
Mollahat	26765	10010	1904	3547	1208	487	889	2009	2898	20054	74.9262
Rampal	33412	15645	2579	2679	1011	926	1752	2552	4304	27144	81.2403
Chitalmari	27169	9629	2072	5076	581	920	758	1809	2567	20845	76.7235
Mongla	26744	11700	2518	3291	649	769	1657	1548	3205	22132	82.7550

 
