   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:45
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Sharasti	46542	16445	1776	10487	1570	548	392	3488	3880	34706	74.5692
Matlab (South)	42095	14175	2486	9993	700	592	503	2735	3238	31184	74.0801
Hajiganj	60675	23857	2151	12883	1748	845	553	4023	4576	46060	75.9126
Chandpur Sadar	69788	27265	2836	14177	2297	2397	1094	4735	5829	54801	78.5250
Kachua	76880	26232	4022	15290	1880	1546	1307	5178	6485	55455	72.1319
Faridganj	80823	32131	4814	14117	1852	1820	603	6102	6705	61439	76.0167
Hemchar	18681	7599	635	3451	569	358	210	1570	1780	14392	77.0408
Motlab (North)	56815	21564	3251	9034	1209	1419	272	6157	6429	42906	75.5188

 
