   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:26
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Katiadi	55384	20986	3022	6729	1890	512	809	3218	4027	37166	67.1060
Bhariab Bazar	50769	16322	2658	6857	1094	297	479	1945	2424	29652	58.4057
Austagram	24466	10068	1561	2364	987	43	22	1365	1387	16410	67.0727
Kishoreganj Sadar	60129	27627	2477	6130	1080	1174	1390	3066	4456	42944	71.4198
Hossainpur	36459	16396	1524	3953	1229	674	378	2456	2834	26610	72.9861
Nikli	26758	9813	1620	3261	2025	149	120	1863	1983	18851	70.4500
Bazitpur	42978	19684	2739	3773	1465	208	1010	2083	3093	30962	72.0415
Pakundia	50183	20326	3049	4939	1607	559	1046	2096	3142	33622	66.9988
Itna	30808	14048	1913	2274	917	57	416	1732	2148	21357	69.3229
Kuliarchar	34280	12700	2299	3749	1320	255	724	1744	2468	22791	66.4848
Tarail	28347	13882	1053	2489	719	318	383	1713	2096	20557	72.5191
Karimganj	54056	26345	2105	6918	2142	775	779	2655	3434	41719	77.1774
Mithamoin	21195	8398	1089	1738	840	11	360	984	1344	13420	63.3168

 
