   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:26
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Bochaganj	33077	13362	1090	3638	278	659	1472	4485	5957	24984	75.5328
Kaharole	33133	13280	554	4189	461	465	1338	5107	6445	25394	76.6426
Fulbari	35284	15289	1359	2019	485	858	2718	4258	6976	26986	76.4823
Khanshama	36096	15692	458	5079	401	1013	1435	4481	5916	28559	79.1196
Dinajpur Sadar	93116	37014	5969	11860	1100	2016	5945	7943	13888	71847	77.1586
Hakimpur	18684	8286	1117	1792	251	443	1439	1079	2518	14407	77.1088
Birganj	63397	28655	1458	6573	502	1097	2806	7797	10603	48888	77.1141
Ghoraghat	24521	12251	1232	1614	608	332	1339	1632	2971	19008	77.5172
Birol	53909	25590	1412	4108	642	1059	2205	6454	8659	41470	76.9259
Chirir Bandar	60466	28657	1077	5205	515	1033	3225	8380	11605	48092	79.5356
Parbatipur	77596	30257	3478	12736	747	1322	4330	8949	13279	61819	79.6678
Nawabganj	47151	21966	1042	4977	881	417	2840	2615	5455	34738	73.6739
Birampur	34918	15099	1186	2263	1241	702	3582	2741	6323	26814	76.7913

 
