   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:17
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Adarsho Sadar	70522	25141	3987	10536	1971	987	570	4765	5335	47957	68.0029
Chouddagram	77557	24082	1909	12020	1318	663	262	4912	5174	45166	58.2359
Barura	72147	29958	2126	9844	1441	579	610	4153	4763	48711	67.5163
Laksham	56657	21874	2188	7434	614	253	221	3306	3527	35890	63.3461
Burichong	50735	20296	2264	6294	1468	556	364	3419	3783	34661	68.3177
Brahmanpara	35110	11082	1274	4264	1115	806	367	2600	2967	21508	61.2589
Homna	35453	8953	1669	6124	1897	461	135	2076	2211	21315	60.1219
Muradnagar	97241	29987	5227	12179	4929	423	708	6686	7394	60139	61.8453
Debidwar	83386	29608	4064	10018	2476	966	602	4801	5403	52535	63.0022
Daudkandi	61257	18278	3177	10090	2334	1018	294	4359	4653	39550	64.5640
Chandina	67405	22119	2685	10420	2011	503	1248	3204	4452	42190	62.5918
Nangolkot	65741	17830	3544	11218	1476	865	197	5257	5454	40387	61.4335
Meghna	19466	4946	752	3516	736	102	65	1501	1566	11618	59.6836
Titash	32099	7721	2593	6023	1170	551	130	2341	2471	20529	63.9553
Comilla Sadar South	68525	26987	2115	7618	1280	478	591	4472	5063	43541	63.5403
Monohargonj	43449	14884	2788	4678	796	318	214	3025	3239	26703	61.4583

 
