   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 13:02
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Gangachara	68007	21492	1569	14009	1165	4272	5658	4298	9956	52463	77.1435
Pirganj	94477	40651	3827	13222	3743	3593	4594	5656	10250	75286	79.6871
Pirgachha	74374	26871	2877	15985	2831	3124	3357	4078	7435	59123	79.4942
Badarganj	65201	22624	2003	8055	460	2755	9291	4210	13501	49398	75.7626
Mithapukur	115820	47904	5025	18295	2658	5882	4052	5641	9693	89457	77.2380
Kaunia	48777	16812	2022	10216	706	2370	2925	2742	5667	37793	77.4812
Rangpur Sadar	136547	50224	9716	25481	1495	6649	5318	8136	13454	107019	78.3752
Taraganj	34898	12828	895	4913	446	2381	2462	2944	5406	26869	76.9930

 
