   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:25
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Kutubdia	21536	7440	484	6325	350	68	41	446	487	15154	70.3659
Moheshkhali	46068	19868	427	5317	794	243	895	1622	2517	29166	63.3108
Coxs Bazar Sadar	67123	21975	4345	9510	2195	1279	1300	2427	3727	43031	64.1077
Ramu	38148	11080	1870	8023	2057	305	1165	1601	2766	26101	68.4204
Chakaria	66739	25381	2508	12905	1910	369	107	2869	2976	46049	68.9986
Ukhiya	13549	5608	572	1570	171	84	113	397	510	8515	62.8460
Teknaf	27287	7529	801	5892	343	448	227	621	848	15861	58.1266
Pekua	12404	4744	342	2068	398	40	66	725	791	8383	67.5830

 
