   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:44
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Durgapur	43741	16864	4559	4727	407	1721	571	6145	6716	34994	80.0027
Poba (Sadar)	71240	19396	6372	15253	974	2936	869	13313	14182	59113	82.9773
Mohanpur	41564	17370	2527	7179	667	1481	954	4181	5135	34359	82.6653
Puthiya	48091	17787	4695	6065	520	1414	365	7557	7922	38403	79.8549
Bagmara	95739	39966	6745	13348	2386	3738	3474	9055	12529	78712	82.2152
Charghat	48189	18262	4738	6634	883	1174	457	5717	6174	37865	78.5760
Boalia	95122	36203	28264	7924	674	1236	590	5079	5669	79970	84.0710
Tanore	43217	17830	2542	4712	514	2368	1284	6150	7434	35400	81.9122
Godagari	68832	21705	6425	12167	1609	1330	2517	12781	15298	58534	85.0389
Bagha	42755	14078	4189	8921	486	1329	340	6560	6900	35903	83.9738

 
