   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:50
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Dighinala	16754	5920	1052	3076	1065	270	706	815	1521	12904	77.0204
Khagrachhari Sadar	17976	6528	655	3215	531	1458	677	865	1542	13929	77.4866
Mahalchhari	8822	3774	211	1237	239	257	446	279	725	6443	73.0333
Panchhari	10490	5556	286	948	157	257	272	260	532	7736	73.7464
Ramgarh	12062	5250	591	1683	425	362	323	348	671	8982	74.4653
Manikchhari	10447	2741	241	2224	338	421	255	1021	1276	7241	69.3118
Matiranga	23470	9233	1207	4278	813	1048	1449	1554	3003	19582	83.4342
Lakshmichhari	5456	2469	145	466	361	75	144	294	438	3954	72.4707

 
