   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:36
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Bagerhat Sadar	52511	21742	3880	9526	2067	1607	2347	4085	6432	45254	86.1800
Fakirhat	29979	11983	2342	4863	2180	509	690	3046	3736	25613	85.4365
Sarankhola	20234	7250	1064	4568	883	243	1328	691	2019	16027	79.2083
Morralganj	63551	27268	3059	9492	2873	616	3337	2384	5721	49029	77.1491
Kachua	19647	7583	1422	2664	1067	972	1155	1313	2468	16176	82.3332
Mollahat	25011	10031	1598	3536	1441	275	768	1657	2425	19306	77.1900
Rampal	32630	15672	2287	2939	1062	873	1611	2103	3714	26547	81.3576
Chitalmari	25343	8639	1664	4469	789	499	667	1481	2148	18208	71.8463
Mongla	25643	11763	2287	3221	376	526	1605	1388	2993	21166	82.5410

 
