   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:55
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Kutubdia	22347	6921	817	7438	336	752	257	664	921	17185	76.9007
Moheshkhali	55343	22791	1358	9801	1381	2366	2075	1666	3741	41438	74.8749
Coxs Bazar Sadar	78847	26372	6378	12938	2266	2900	2094	2834	4928	55782	70.7471
Ramu	43755	12113	1974	11768	2221	1324	2394	2150	4544	33944	77.5774
Chakaria	79289	29662	3997	20071	2424	3121	1520	3746	5266	64541	81.3997
Ukhiya	35903	15201	1877	8014	449	838	630	936	1566	27945	77.8347
Teknaf	45920	14358	2366	14089	492	870	1469	1073	2542	34717	75.6032
Pekua	30643	9212	567	8013	277	699	519	890	1409	20177	65.8454

 
