   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:26
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Senbag	49573	17673	3651	6359	1218	387	321	3794	4115	33403	67.3814
Begumganj	94078	36919	5576	12707	2698	465	602	6754	7356	65721	69.8580
Companiganj	43115	14571	2143	7100	1962	714	417	2324	2741	29231	67.7978
Sudharam (Sadar)	108392	35142	8073	22029	2504	1248	978	7124	8102	77098	71.1289
Hatiya	57137	18546	1822	11960	807	24	1057	1601	2658	35817	62.6862
Chatkhil	41297	14287	1611	5309	1269	586	152	2258	2410	25472	61.6800
Subarna Char	30531	8754	3087	5033	438	443	615	1884	2499	20254	66.3391
Sonaimuri	54791	21259	3566	5521	1738	222	240	3861	4101	36407	66.4470

 
