   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:51
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Katiadi	58298	20955	3747	10415	2638	3090	1678	4941	6619	47464	81.4162
Bhariab Bazar	55029	22467	3688	8481	2236	3004	883	4581	5464	45340	82.3929
Austagram	28827	10626	1878	4703	1972	1054	386	2976	3362	23595	81.8503
Kishoreganj Sadar	70125	31451	4474	9180	2202	3374	2771	4516	7287	57968	82.6638
Hossainpur	37618	16987	1916	4632	1660	2056	542	2883	3425	30676	81.5461
Nikli	27191	11887	1651	2531	1999	1213	210	2986	3196	22477	82.6634
Bazitpur	45264	20470	3531	4687	1483	1823	1365	3271	4636	36630	80.9252
Pakundia	42315	18093	2868	5185	1695	2247	1881	2388	4269	34357	81.1934
Itna	33007	16621	2002	2704	1067	1044	719	2522	3241	26679	80.8283
Kuliarchar	33073	14479	1404	4099	1152	2279	1305	2540	3845	27258	82.4177
Tarail	31375	14514	1853	3311	1211	1688	938	2309	3247	25824	82.3076
Karimganj	54432	24589	3095	6549	2176	3099	1395	3880	5275	44783	82.2733
Mithamoin	23623	10841	1760	2576	979	535	921	1796	2717	19408	82.1572

 
