   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:31
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Brahmanbaria Sadar	124562	35831	11911	21285	7201	2012	777	8722	9499	87739	70.4380
Nasirnagar	52493	18199	3014	5489	786	436	370	4424	4794	32718	62.3283
Nabinagar	81805	25870	8609	12019	2551	463	383	6233	6616	56128	68.6119
Kashba	58139	19188	5640	9448	3050	698	443	4103	4546	42570	73.2211
Sarail	48758	15223	4722	6942	1894	939	422	2816	3238	32958	67.5951
Bancharampur	53143	14942	2975	12011	2209	769	144	3918	4062	36968	69.5633
Akhaura	26514	9235	1706	4412	816	415	352	1963	2315	18899	71.2793
Ashuganj	26353	7690	3340	4201	1688	219	65	2253	2318	19456	73.8284

 
