   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:17
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Digholia	30397	13677	2946	2887	949	836	679	1318	1997	23292	76.6260
Dumuria	61136	26316	3109	6776	1690	1046	2812	5082	7894	46831	76.6013
Khulna Sadar	168197	63307	16964	39639	3899	2751	1638	1643	3281	129841	77.1958
Dacope	31381	17850	913	1634	511	382	326	2845	3171	24461	77.9484
Terokhada	23183	10218	2616	2651	1069	950	429	709	1138	18642	80.4124
Fultala	24699	10535	2268	3783	645	576	980	1387	2367	20174	81.6794
Batiaghata	32416	13764	1759	3803	2046	534	1229	1455	2684	24590	75.8576
Paikgachha	53957	29280	1766	5785	1041	569	652	3892	4544	42985	79.6653
Rupsha	34262	14695	2254	3619	1747	713	1117	1667	2784	25812	75.3371
Koyra	40106	22603	961	2318	515	705	728	2233	2961	30063	74.9589

 
