   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 13:03
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Gangachara	68270	21628	1607	14266	1226	4284	5721	4315	10036	53047	77.7018
Pirganj	94838	40709	3816	13112	3829	3942	4588	5708	10296	75704	79.8245
Pirgachha	74501	27167	2899	15606	2954	3354	3353	4096	7449	59429	79.7694
Badarganj	65697	22607	2016	8141	479	2778	9421	4242	13663	49684	75.6260
Mithapukur	116085	47898	5067	17986	2700	6008	4061	5701	9762	89421	77.0306
Kaunia	49030	16961	2050	10183	708	2572	2919	2776	5695	38169	77.8483
Rangpur Sadar	136907	50269	9230	24917	1470	6812	5379	8252	13631	106329	77.6651
Taraganj	35122	12949	911	4921	453	2488	2400	2965	5365	27087	77.1226

 
