   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:52
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Fenchuganj	17242	5834	1473	2074	802	580	567	1697	2264	13027	75.5539
Gowainghat	49576	13390	3228	10037	2880	1341	1535	5612	7147	38023	76.6964
Jakiganj	34346	9894	3651	4858	2276	1810	1839	2167	4006	26495	77.1414
Jaintapur	27487	8905	2016	6256	1233	909	900	1788	2688	22007	80.0633
Balaganj	49989	14038	4625	7781	1899	2503	1140	5933	7073	37919	75.8547
Golapganj	46310	15232	6887	3721	1734	1906	1180	5129	6309	35789	77.2814
Sylhet Sadar	90130	31085	8709	10526	1929	5117	1881	7750	9631	66997	74.3337
Biani Bazar	35042	10705	4105	3380	2307	630	1317	3043	4360	25487	72.7327
Kanaighat	47863	13585	4183	8885	2553	1186	2583	1876	4459	34851	72.8141
Biswanath	31250	10588	3716	3159	1016	1136	766	4334	5100	24715	79.0880
Companiganj	25937	8170	1593	4615	1208	1189	185	2603	2788	19563	75.4251
South Shurma	51615	16893	5454	7363	1588	2375	1245	4447	5692	39365	76.2666

 
