   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:26
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Kazipur	55648	21189	3015	11536	2158	753	1066	3118	4184	42835	76.9749
Rayganj	64979	30558	2088	10712	2141	657	1429	2131	3560	49716	76.5109
Tarash	43485	21685	1448	5981	994	788	1324	1117	2441	33337	76.6632
Sirajganj Sadar	89694	38241	7093	16600	2658	701	1357	2213	3570	68863	76.7755
Kamarkhand	27203	11347	1242	5119	1196	404	284	876	1160	20468	75.2417
Chouhali	21623	9523	1105	3735	854	406	258	414	672	16295	75.3596
Ullahpara	121590	51064	7635	24045	3121	1686	2032	4238	6270	93821	77.1618
Belkuchi	57885	27739	4253	5740	1803	255	741	1139	1880	41670	71.9876
Shazadpur	120211	41554	7830	31928	4243	950	355	3775	4130	90635	75.3966

 
