   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:48
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Sharasti	46923	16714	1846	10756	1564	600	399	3606	4005	35485	75.6239
Matlab (South)	42297	14519	2654	9768	715	637	481	2751	3232	31525	74.5325
Hajiganj	61148	24260	2163	13035	1798	888	572	4164	4736	46880	76.6664
Chandpur Sadar	71244	27827	3010	14613	2394	2546	1146	4827	5973	56363	79.1126
Kachua	77884	26916	4122	15206	1995	1507	1358	5348	6706	56452	72.4822
Faridganj	81285	32234	4865	14326	1975	2070	629	6286	6915	62385	76.7485
Hemchar	18743	7679	637	3464	546	386	213	1561	1774	14486	77.2875
Motlab (North)	57061	21981	3374	9110	1257	1518	275	6139	6414	43654	76.5041

 
